CodeCIS;VoiesAdministration
69139600;orale
61073504;orale
63279823;orale
60881995;orale
67339449;sublinguale
62398493;orale
68928322;orale
62043268;orale
64257445;orale
62138435;orale
62139989;sublinguale
64659230;orale
63830956;orale
63211078;orale
61382116;sublinguale
60671712;orale
67859663;orale
66792069;périarticulaire
66882748;orale
65126502;orale
63896504;sublinguale
67749124;sous-cutanée
63281856;orale
66983925;orale
66212783;sublinguale
67385902;orale
62684893;intraséreuse
64836218;intraséreuse
62516778;intrathécale
62048906;intrathécale
62000612;intrathécale
68502148;intrathécale
67737264;orale
63717410;sublinguale
63052416;orale
66441013;orale
66064765;orale
65384417;orale
69578234;orale
61558532;orale
66918105;intraveineuse
68021727;intraveineuse
63727269;orale
61392249;intraveineuse
65378446;intraveineuse
68496001;intraveineuse
61380695;orale
60121234;orale
66324412;orale
64248962;orale
64726978;orale
69015613;orale
61213155;sublinguale
69281119;intraveineuse
68758507;orale
66902204;orale
60922716;sublinguale
61545645;orale
68001518;transdermique
65522900;orale
61803145;orale
62443351;orale
63060231;orale
63482001;orale
66920800;orale
64009485;orale
63206024;orale
64796752;orale
67934913;orale
64978527;sublinguale
63362984;orale
64947930;orale
64926911;orale
63459294;orale
63340475;orale
69967680;orale
69200569;sublinguale
68159315;orale
68819013;orale
65151110;sublinguale
68373461;sublinguale
65554613;sous-cutanée
68724387;orale
60158193;orale
63145087;orale
63585460;orale
68620399;orale
62594218;orale
60623984;orale
64407610;sublinguale
60727171;orale
61517592;intraveineuse
61643623;orale
60821891;orale
65172528;orale
69686815;orale
66207964;sublinguale
66066271;sous-cutanée
64912872;sous-cutanée
64899318;sous-cutanée
69627140;sous-cutanée
65220720;sous-cutanée
69581846;sous-cutanée
68878862;sous-cutanée
62710847;sous-cutanée
64181047;sous-cutanée
68721487;sous-cutanée
65521079;sous-cutanée
61405223;sous-cutanée
67526000;orale
66225389;orale
63606303;orale
66269058;orale
64609658;orale
60429075;orale
68284849;orale
66117417;orale
60902286;sublinguale
64946732;orale
67785088;sublinguale
65716620;orale
67538173;orale
64683217;sous-cutanée
67123693;orale
63971017;sublinguale
60846994;orale
61556606;orale
63566022;sublinguale
66299902;orale
68887975;orale
63969240;orale
68137151;orale
64836392;orale
62551836;sublinguale
61981742;orale
62681502;sublinguale
67848617;orale
68142433;orale
60063973;orale
62929218;orale
69735415;sublinguale
62819298;infiltration
64753847;sous-muqueuse
61940980;sous-muqueuse
62215522;orale
65497614;orale
65150485;orale
60051024;sublinguale
67454056;orale
63873936;orale
60318954;orale
68056906;orale
62575926;orale
60619320;sublinguale
62481715;orale
60077460;orale
63864773;orale
64086827;orale
69655937;orale
68300762;intraveineuse
68852682;intraveineuse
64188180;orale
67672247;orale
63953357;orale
65057344;orale
64161190;orale
69697199;sous-cutanée
61308525;sous-cutanée
66063364;sous-cutanée
63667263;sous-cutanée
61397901;sous-cutanée
61883472;intraveineuse
66792973;intraveineuse
63358772;intraveineuse
68551234;intraveineuse
62626185;sous-cutanée
67839899;sous-cutanée
65395919;sous-cutanée
64965070;orale
65427683;orale
61338956;orale
67491414;orale
68333157;orale
62039654;orale
68357215;orale
69823331;orale
64894666;orale
60964081;orale
64545091;sublinguale
62756524;sous-cutanée
63777215;sous-cutanée
63509053;orale
67587455;orale
69758976;sublinguale
62245608;orale
64304286;orale
69233462;orale
67461944;intraveineuse
60804995;intraveineuse
67288175;intraveineuse
63918096;intraveineuse
62840118;intraveineuse
64573023;orale
66152852;orale
67284839;orale
65535506;orale
67562690;orale
64219416;sublinguale
62759285;orale
63116267;orale
65271120;orale
66058417;orale
68583011;sublinguale
69153176;orale
60802115;orale
65017588;orale
66276444;orale
67312740;intraveineuse
66511376;intraveineuse
60397122;rectale
63999461;orale
66825131;sublinguale
60881155;orale
66071012;orale
69140392;orale
65913297;orale
68962029;orale
68262411;orale
67434502;orale
69376909;orale
66955580;sublinguale
68888721;orale
62700760;orale
69397522;orale
61443583;orale
60942117;orale
69496470;orale
60152607;intra-articulaire
68908679;sublinguale
63304290;sublinguale
65933104;orale
69155889;orale
66303368;intraveineuse
62533496;intraveineuse
67610861;sous-cutanée
62490803;sous-cutanée
65612995;sous-cutanée
68988159;sous-cutanée
61615809;sous-cutanée
69174754;sous-cutanée
63006917;sous-cutanée
68954751;sous-cutanée
61211663;sous-cutanée
62200552;sous-cutanée
63806058;sous-cutanée
65428529;hémofiltration
62958038;orale
62842642;orale
61921439;orale
61219877;sublinguale
63459337;orale
67798534;orale
66921770;orale
62789360;intraveineuse
62915880;sous-cutanée
61626307;orale
64800229;orale
67707673;sublinguale
67529822;orale
60150435;orale
64954387;orale
68199224;orale
62699735;sous-cutanée
67671540;sous-cutanée
65491006;sous-cutanée
62600799;sous-cutanée
67497837;sous-cutanée
60886501;sous-cutanée
61102475;sous-cutanée
61180933;sous-cutanée
67124076;sous-cutanée
62899604;sous-cutanée
66021066;orale
62395974;intramusculaire
67312950;intramusculaire
66330568;intramusculaire
63980799;orale
61364965;orale
60231702;orale
62600742;sous-cutanée
63268264;orale
65208935;orale
61973261;orale
68938035;sublinguale
65247258;orale
61263838;orale
64340916;orale
66004572;orale
64465599;sublinguale
60178281;orale
63574567;orale
63699439;intra-articulaire
61201295;intra-articulaire
66563273;intrathécale
65603284;intrathécale
64512248;périneurale
65367122;périneurale
65602111;orale
69835928;orale
64183564;sous-cutanée
62321657;orale
68363517;orale
60042395;orale
69567437;sublinguale
62794471;voie extracorporelle autre
65797024;orale
60276708;orale
67626068;orale
69555876;orale
60554513;orale
67980088;orale
67924919;orale
66940201;orale
61851446;sublinguale
68500250;orale
61568672;sublinguale
64559319;sublinguale
66698118;orale
66716662;orale
67100698;sublinguale
63785703;orale
62664645;orale
60028680;sublinguale
63683787;orale
69347658;orale
68669318;sublinguale
62813523;orale
60356339;orale
69527439;orale
60640275;orale
69968095;intraveineuse
63752728;intraveineuse
62996512;intraveineuse
62709485;orale
67581235;orale
63587205;orale
60268348;orale
60782552;intraveineuse
60982072;intraveineuse
62992250;orale
68197173;orale
66386652;orale
68578295;sublinguale
62961080;orale
63545398;orale
64772406;sublinguale
67252581;orale
68546810;orale
65228980;sublinguale
68795345;intraveineuse
63038402;orale
65190191;orale
63149146;orale
65070911;sublinguale
64895394;intraveineuse
68727180;intraveineuse
62089244;orale
63059229;orale
68453021;orale
62911711;sublinguale
66944057;orale
63250818;orale
68001386;sublinguale
68707384;orale
60989818;orale
67227425;orale
64738158;orale
68362116;orale
65142759;orale
66143084;orale
69153393;orale
64256681;intraveineuse
68378686;orale
65307253;orale
67565238;sublinguale
62426188;orale
68268706;orale
68091259;sublinguale
68716967;orale
69033814;orale
64954526;sublinguale
64257178;orale
62345971;orale
63064468;intraveineuse
66119133;intraveineuse
69886260;intraveineuse
61242331;intraveineuse
67948546;intraveineuse
64339173;intraveineuse
61957549;intraveineuse
62202966;intraveineuse
68016662;intraveineuse
64381603;intraveineuse
69013007;intraveineuse
65002725;intraveineuse
68804495;intraveineuse
68400129;intraveineuse
68252641;intraveineuse
60386439;intraveineuse
62501705;intraveineuse
63754202;intraveineuse
65424833;intraveineuse
65053285;intraveineuse
69743305;intraveineuse
62177527;intraveineuse
64318859;intraveineuse
63483217;intraveineuse
60550493;intraveineuse
68328338;intraveineuse
68250156;intraveineuse
68796073;intraveineuse
67734097;intraveineuse
61039384;intraveineuse
66064046;intraveineuse
62900184;intraveineuse
65429054;intraveineuse
68026724;intraveineuse
61431008;intraveineuse
64638987;intraveineuse
64915021;intraveineuse
63009087;intraveineuse
68829580;intraveineuse
62884513;intraveineuse
68646885;intraveineuse
64629251;intraveineuse
61164690;intraveineuse
68805939;intraveineuse
65998162;intraveineuse
67941295;intraveineuse
64744218;intraveineuse
62243639;intra-articulaire
68791304;intra-articulaire
60510431;orale
60414689;orale
69797915;orale
64264938;orale
62695427;orale
61326459;orale
61636995;sublinguale
64580263;orale
68695149;orale
63345091;orale
62649878;sublinguale
67143660;orale
64307930;orale
60465922;orale
66558486;orale
67087667;orale
67967201;sublinguale
63569278;orale
65999620;orale
62111598;orale
63449108;orale
69946056;orale
68873121;orale
65894676;orale
67675873;orale
67148465;sublinguale
64595233;orale
60380201;orale
69145934;orale
63202289;orale
60801718;orale
65445838;orale
62962862;orale
68623413;orale
60630249;orale
66840005;intrathécale
67992973;intrathécale
68294487;orale
69036269;intra-articulaire
63670380;intraveineuse
60178712;intradermique
63409284;intradermique
63617367;intradermique
68022996;intraveineuse
67688810;orale
65441971;intraveineuse
63060256;intraveineuse
62669247;intraveineuse
62653061;intraveineuse
60744612;intraveineuse
64886121;intraveineuse
65923811;orale
61729937;sublinguale
69957490;orale
63035534;orale
69063985;orale
60368423;orale
61920718;sublinguale
60445250;orale
61156868;orale
62521985;orale
64130266;orale
69095919;orale
65323040;sublinguale
62729908;orale
65973294;orale
65414928;orale
69225597;orale
64602464;orale
67365045;orale
60702684;orale
68933458;orale
63185288;intraveineuse
64656992;orale
66943254;sublinguale
65167709;orale
66100745;orale
69118289;orale
60341255;orale
61914601;orale
60293376;orale
62632252;sublinguale
67883568;orale
66969644;orale
67523901;sublinguale
69674784;orale
60972701;orale
64921914;orale
61681809;orale
68755482;orale
69326728;orale
69938052;orale
65183478;orale
61062536;orale
67569165;orale
64993290;orale
65201168;orale
64913650;orale
62652746;intraveineuse
61836184;intraveineuse
62867040;intraveineuse
67400941;orale
68690771;orale
69568368;orale
62379272;orale
63266847;sublinguale
63013865;orale
68317509;orale
65789643;orale
63659423;orale
65136222;orale
63629145;orale
66912547;orale
60689692;orale
65724318;intraveineuse
69228091;orale
67708750;orale
60309065;orale
64249879;orale
61038663;orale
62711696;orale
69638813;orale
65213430;orale
67306367;orale
67948172;orale
69287321;orale
60275136;orale
66967223;orale
66191855;sublinguale
64029324;orale
60214464;orale
61750454;orale
66182443;orale
66291065;orale
63193324;orale
64650441;orale
63328302;orale
67119257;sublinguale
61633814;orale
68940545;orale
60589592;orale
65456770;orale
60283161;sublinguale
61770453;orale
60417646;orale
61752640;orale
60693833;orale
68443568;orale
69500463;orale
62514065;orale
61186345;orale
68665608;orale
60002867;orale
63187232;orale
62548562;orale
68399196;orale
66793630;orale
61621228;orale
65052653;orale
65735122;orale
63318475;sous-cutanée
63625385;intrathécale
69493862;intraveineuse
60369984;intraveineuse
69333402;sous-cutanée
67938406;intraveineuse
69580203;inhalée
65730011;orale
69913330;intraveineuse
60978355;intraveineuse
63501761;orale
66891373;orale
65869452;intraveineuse
60092811;sous-cutanée
60928199;sous-cutanée
64460075;sous-cutanée
64849436;sous-cutanée
65085347;sous-cutanée
66681414;sous-cutanée
67772596;sous-cutanée
64085814;intra-articulaire
68537836;intrapéritonéale
64645120;intraveineuse
62350477;intra-articulaire
65515005;intramusculaire
64926466;intramusculaire
66025367;intra-articulaire
68973246;intra-articulaire
65822036;intramusculaire
62365493;intramusculaire
63463588;intraveineuse
60638452;orale
61569856;intraveineuse
62904574;intramusculaire
61845692;orale
66500636;orale
63831613;orale
66314838;orale
63514723;orale
69611346;orale
62613615;orale
64050966;orale
62098040;orale
68163833;intra-articulaire
63427282;orale
61221853;orale
60522953;orale
69503185;orale
62970898;orale
68566777;orale
69128696;orale
68393478;sublinguale
68984470;orale
67441653;orale
61895318;sublinguale
68788347;orale
67529815;sublinguale
68349713;ophtalmique
62416945;orale
60418577;orale
61229914;sublinguale
66137551;orale
60155329;rectale
62729121;rectale
66278897;intraveineuse
68029058;voie buccale autre
69589818;voie buccale autre
68125163;orale
61717276;sous-cutanée
60242321;sous-cutanée
62962232;orale
62225566;orale
63756210;orale
69387955;orale
67823603;sous-cutanée
63521810;orale
66024532;ophtalmique
62645381;intraveineuse
63784708;intraveineuse
65261375;intraveineuse
68240500;intraveineuse
63558417;sous-cutanée
69633353;sous-cutanée
63589409;sous-cutanée
69230270;sous-cutanée
69431992;sous-cutanée
69586327;intraveineuse
64635418;intraveineuse
65782652;sous-cutanée
62279329;sous-cutanée
66760541;sous-cutanée
67759517;sous-cutanée
63600670;sous-cutanée
60451456;sous-cutanée
64376346;sous-cutanée
61679306;sous-cutanée
64769036;sous-cutanée
68034607;sous-cutanée
65510809;sous-cutanée
68192016;sous-cutanée
65122977;sous-cutanée
64983314;sous-cutanée
63994813;sous-cutanée
67764368;sous-cutanée
60434745;sous-cutanée
60385789;sous-cutanée
64718928;sous-cutanée
66785854;sous-cutanée
64936745;sous-cutanée
65727442;sous-cutanée
62348654;orale
69759163;orale
63986567;orale
63039792;orale
68360453;intravésicale
68646248;intravésicale
62410629;voie extracorporelle autre
67947298;voie extracorporelle autre
65083079;sous-cutanée
63088647;sous-cutanée
69791271;sous-cutanée
68264469;sous-cutanée
67228541;sous-cutanée
61480293;sous-cutanée
63147519;orale
65280315;orale
64589376;orale
64582944;orale
63404383;orale
66093902;orale
61243650;orale
69021630;intraveineuse
63341207;intraveineuse
65936196;orale
60674224;orale
62422243;orale
61566714;orale
61024717;sublinguale
60811559;intraveineuse
65207541;intraveineuse
64018267;vaginale
61497143;vaginale
69796051;orale
68921865;orale
63065506;orale
68208374;orale
64426518;orale
65031901;sublinguale
61369791;orale
68717115;orale
69944347;orale
68110300;orale
63444278;orale
67455069;orale
67792499;sublinguale
60749805;orale
61001992;orale
61749726;orale
62121101;orale
68839044;orale
69324257;orale
65374992;orale
66079393;sublinguale
62614012;orale
65206934;orale
64034232;sublinguale
64209532;orale
62738782;péridurale
60720561;péridurale
68104646;péridurale
64466174;péridurale
67827968;péridurale
66692236;voie extracorporelle autre
65319985;voie extracorporelle autre
69248005;voie extracorporelle autre
63889431;voie extracorporelle autre
60960624;voie extracorporelle autre
61127891;orale
62030712;orale
66653646;orale
64570326;orale
67002026;orale
67219930;orale
61657288;orale
65744121;orale
64503726;orale
64166102;orale
69880072;orale
66610050;sous-cutanée
64052814;sous-cutanée
61610071;orale
68772407;sous-cutanée
69716728;orale
66266261;orale
61703935;voie extracorporelle autre
63269327;voie extracorporelle autre
61118159;rectale
64648262;sublinguale
69421254;orale
61921930;orale
60773795;sublinguale
62696002;sublinguale
65502207;intraveineuse
64590923;intraveineuse
69118428;intraveineuse
61146475;intraveineuse
60818233;orale
64937231;intraveineuse
61708252;intraveineuse
67555219;intraveineuse
69351293;intraveineuse
62571408;intraveineuse
60962707;intraveineuse
69718946;intraveineuse
68546714;intraveineuse
61211453;intraveineuse
63216335;orale
63237315;orale
65053463;orale
69289055;sublinguale
60298850;orale
64077778;orale
60819303;orale
62381444;orale
67943894;sublinguale
62481430;intraveineuse
67752024;intraveineuse
61710919;intraveineuse
64347070;orale
61540502;voie extracorporelle autre
63272202;voie extracorporelle autre
66032251;voie extracorporelle autre
64905664;voie extracorporelle autre
66466080;orale
66478225;orale
69766923;voie extracorporelle autre
65018188;voie extracorporelle autre
66553941;voie extracorporelle autre
62116606;voie extracorporelle autre
60470990;voie extracorporelle autre
67617158;voie extracorporelle autre
64908308;voie extracorporelle autre
61018493;orale
68471514;orale
65585893;orale
65402235;orale
63304130;orale
65449480;intraveineuse
61003267;intraveineuse
67240789;intraveineuse
67475837;orale
64406711;orale
69319751;orale
61106203;orale
64138003;sous-cutanée
62136562;sous-cutanée
67769504;orale
68473458;intraveineuse
64933585;intraveineuse
66688864;orale
64754536;rectale
61037853;orale
67883123;sublinguale
60015448;orale
67737887;orale
62086426;orale
68081546;sublinguale
62154603;orale
64477733;intraveineuse
68868512;intraveineuse
63720680;intraveineuse
67796693;intraveineuse
63539370;orale
64462852;orale
65659888;orale
65171006;orale
69535749;orale
65309464;orale
61511881;orale
62774383;orale
62817183;orale
63280544;sublinguale
62760800;orale
68205481;orale
68719828;orale
64975424;orale
62830227;orale
60041165;sublinguale
60084049;intraveineuse
69301034;intraveineuse
69270457;intraveineuse
61749306;orale
69321097;orale
66187173;orale
65926686;orale
63176816;orale
68628809;sous-cutanée
66082578;orale
60136275;orale
66807418;sous-cutanée
63992157;sous-cutanée
65066667;sous-cutanée
68179481;sous-cutanée
69826879;sous-cutanée
63700749;sous-cutanée
67964034;orale
69407984;orale
65577665;orale
68894585;orale
60177158;orale
62138346;orale
60871385;orale
67417620;orale
60214902;orale
64102886;orale
61053124;orale
62862118;sublinguale
61500657;orale
60853558;orale
65849122;orale
66126900;sublinguale
60386414;sous-cutanée
60152436;sous-cutanée
64646891;sous-cutanée
64757607;sous-cutanée
69352630;sous-cutanée
67500468;nasale
60514013;orale
66172723;orale
60101299;sublinguale
61052638;orale
65460256;orale
67491631;orale
69948025;orale
62990406;sublinguale
62606955;orale
60478229;orale
60268572;orale
61475677;hémofiltration
60123598;orale
67169274;orale
63030882;orale
65476933;voie extracorporelle autre
65822577;voie extracorporelle autre
64395923;voie extracorporelle autre
63654675;orale
69231205;orale
66918557;orale
60095056;gingivale
64946554;orale
63553982;orale
68628054;orale
61848140;intraveineuse
69622218;intraveineuse
65132156;intraveineuse
64052173;intraveineuse
65228400;intraveineuse
67969654;sublinguale
67656314;orale
64672594;orale
64066251;orale
60763790;orale
68187065;orale
63402119;sublinguale
66330098;intra-articulaire
62735380;intraveineuse
61581417;intraveineuse
66773332;intraveineuse
65317735;orale
67034682;orale
60852449;orale
63999867;intraveineuse
63201618;orale
61427166;orale
63149484;orale
60498317;orale
67073589;orale
65657296;sublinguale
69535005;orale
64494451;orale
61667204;orale
64446816;orale
62610302;orale
63371086;orale
60213704;orale
60292267;intraveineuse
66671441;orale
68983393;sublinguale
62511368;orale
62077466;sublinguale
62526943;orale
65415275;sous-cutanée
63934848;sous-cutanée
62197024;sous-cutanée
68781833;sous-cutanée
61872547;sous-cutanée
64459557;sous-cutanée
60705972;sous-cutanée
66900267;sous-cutanée
65393793;sous-cutanée
69403879;sous-cutanée
63513354;sous-cutanée
61189551;orale
60897889;périosseuse
68007058;orale
63305766;sublinguale
65911499;orale
60716805;sous-cutanée
62027876;sous-cutanée
65910283;sous-cutanée
63145137;sous-cutanée
69247501;sous-cutanée
61189163;sous-cutanée
63297419;sous-cutanée
61999103;sous-cutanée
62849220;voie extracorporelle autre
62007966;voie extracorporelle autre
63108338;voie extracorporelle autre
65805841;sous-cutanée
68152413;orale
67821132;sous-cutanée
65169293;sous-cutanée
61715421;orale
62238688;orale
68315604;orale
61486937;sublinguale
60578852;orale
68543173;intracaverneuse
63392333;intrathécale
63625015;intra-artérielle
64747367;intra-artérielle
60495132;intraveineuse
66694372;intra-artérielle
67237394;intra-utérine
65251121;orale
64296448;sublinguale
67978308;sublinguale
65578258;orale
62016449;orale
65018925;orale
60373089;orale
63439078;orale
63225932;sublinguale
64766264;intraveineuse
68886179;sous-cutanée
62816512;sous-cutanée
63019163;orale
66909565;orale
62731670;orale
61773378;orale
69508524;orale
63210898;orale
61214054;orale
63791243;orale
67390671;orale
68131426;orale
64791118;orale
66093838;orale
64778715;sublinguale
61197199;orale
65560776;sublinguale
63736282;orale
68524034;orale
67505091;sublinguale
69832202;orale
60373178;orale
67738220;sublinguale
66118280;orale
66332010;orale
65642981;orale
66487879;orale
65175168;orale
63918687;sublinguale
60662186;orale
61858768;orale
67351316;orale
67346447;orale
69488388;sublinguale
68735953;orale
62115707;orale
66232088;sublinguale
62690309;orale
66960428;orale
68809873;sublinguale
62073400;rectale
64360751;rectale
65475361;rectale
67499717;rectale
65061047;intralésionnelle
62899127;intralésionnelle
64613845;intraveineuse
63475544;intraveineuse
69278297;intraveineuse
62768665;intraveineuse
67132571;intraveineuse
63597509;intraveineuse
60205458;intraveineuse
67313600;intrathécale
65022418;orale
62674714;orale
67280680;orale
60156662;sublinguale
63046865;sublinguale
61333521;intraveineuse
65183859;sublinguale
63221332;orale
64315343;orale
66686692;orale
63402005;orale
64000842;orale
65099902;orale
61120110;orale
62740203;orale
69409113;orale
64405125;rectale
61208902;rectale
63925817;rectale
65512799;rectale
61683735;orale
60082895;orale
62291107;sublinguale
69038811;orale
61005453;orale
62184888;intraveineuse
68330257;intraveineuse
66441419;intraveineuse
66817914;orale
66511020;orale
63626455;orale
60640193;orale
65671036;sublinguale
68196349;orale
63891546;orale
67917134;intramusculaire
66664589;orale
62056504;orale
67931358;sublinguale
60570396;orale
67439809;orale
63531498;intraveineuse
69351418;orale
68559786;orale
64717363;orale
66497617;intrathécale
61648894;intrathécale
68637391;intrathécale
67498202;intrathécale
60016589;intraveineuse
64127601;intraveineuse
68634071;intraveineuse
68001023;intra-articulaire
66290522;intra-articulaire
69937299;intramusculaire
62631549;intra-articulaire
62471742;intra-articulaire
62227058;péridurale
60533348;péridurale
65471110;intramusculaire
61091947;intramusculaire
62793992;intramusculaire
61164434;intramusculaire
62229657;orale
64224356;orale
65191336;orale
65000980;intralymphatique
68701043;orale
67253384;orale
63672890;sublinguale
60429310;orale
66813061;orale
65745757;orale
65981622;orale
61296350;orale
67010731;sous-cutanée
64389824;sous-cutanée
67118995;sous-cutanée
60755562;sous-cutanée
67753717;sous-cutanée
60782303;sous-cutanée
61937233;sous-cutanée
67464342;sous-cutanée
62298137;orale
68005267;orale
61731639;sous-cutanée
67304590;orale
62973296;orale
61931376;sublinguale
69875495;orale
64541883;sublinguale
62978998;intratumorale
69727429;sous-cutanée
64269668;sous-cutanée
65194581;sous-cutanée
64126741;intraveineuse
68932580;orale
69343453;orale
69616966;orale
63866087;sublinguale
61774601;orale
66326096;orale
68388125;sublinguale
69370653;orale
69145215;orale
67770809;sublinguale
62113058;orale
61429587;orale
68899340;sublinguale
66259605;orale
63552179;sublinguale
67642033;orale
60891879;orale
65095170;orale
68874255;orale
65396743;orale
68515843;sublinguale
69223308;sublinguale
64292268;sublinguale
64571887;sublinguale
64231087;orale
67129671;orale
69147561;orale
65348136;orale
60207594;orale
63710024;orale
65585548;orale
66711786;orale
60111603;orale
62047971;orale
66603821;orale
63963045;orale
67131359;sublinguale
62538194;sous-cutanée
62427564;orale
65412304;orale
65672056;orale
66957058;orale
68083369;intradermique
69942798;périneurale
63402749;orale
67581801;orale
60565463;orale
61186427;orale
64982187;orale
64022408;orale
68835284;orale
64426646;orale
68285029;sublinguale
68057627;orale
65763100;orale
69019444;orale
64127811;orale
62440565;orale
64635329;orale
68111943;orale
62482429;orale
62452852;intra-artérielle
63572616;intra-articulaire
68000804;orale
66417119;intraveineuse
64497789;intramusculaire
63592711;intramusculaire
60353108;intramusculaire
67961853;intramusculaire
67301605;intramusculaire
61153021;intramusculaire
65946692;intramusculaire
65288721;intramusculaire
67217445;intramusculaire
63529910;intramusculaire
61981906;intramusculaire
69847122;intramusculaire
61569781;intraveineuse
64834509;intraveineuse
67672560;intraveineuse
64768062;intraveineuse
66253794;intraveineuse
69310332;intraveineuse
64951170;intraveineuse
69991749;intraveineuse
62694873;orale
62010250;orale
61624879;sublinguale
64577819;intraveineuse
61522753;rectale
68341392;intraveineuse
68529120;intraveineuse
66231933;intraveineuse
63020895;intraveineuse
67386324;intraveineuse
63680638;intraveineuse
61324091;intraveineuse
67824655;intraveineuse
63736019;intraveineuse
63301141;orale
69524051;orale
64048303;orale
67576220;intraveineuse
69579980;sous-cutanée
65340755;sous-cutanée
69250216;sous-cutanée
60070665;sous-cutanée
63028422;sous-cutanée
65938521;sous-cutanée
65058186;sous-cutanée
63878513;sous-cutanée
64723850;sous-cutanée
68956396;intravésicale
65355771;intravésicale
63017696;intraséreuse
69647399;orale
60614939;orale
64145115;orale
60717355;voie extracorporelle autre
60762795;intraveineuse
68540070;intraveineuse
64970434;sous-cutanée
65490025;intraveineuse
67553944;intraveineuse
66590904;intraveineuse
60339717;intraveineuse
63521785;intraveineuse
66855092;intraveineuse
61560896;sous-cutanée
60651453;intraveineuse
61454213;sous-cutanée
62415918;orale
61841021;orale
63515348;hémofiltration
68604270;hémofiltration
67136790;hémofiltration
61559164;orale
69377975;orale
64349694;orale
69285847;orale
61530682;orale
65950356;orale
60520315;orale
69536826;orale
60074934;intraveineuse
61659862;orale
62772603;orale
69229122;orale
60151601;orale
64059132;orale
63342316;orale
65276345;orale
68786410;intraveineuse
61214830;intraveineuse
64634871;intraveineuse
66883896;intraveineuse
66352301;intraveineuse
62308389;orale
63210987;sous-cutanée
64276082;orale
66488924;orale
64117646;intraveineuse
67245028;péridurale
67480631;péridurale
66370559;péridurale
63602269;péridurale
66834778;orale
63121734;orale
63194390;sublinguale
63890191;orale
61846171;orale
65472002;orale
61382059;orale
69508855;orale
66483610;sublinguale
62180690;orale
67244015;orale
68923784;sublinguale
66613299;intraveineuse
67923265;intraveineuse
65533512;intraveineuse
60325201;intraveineuse
62227567;intraveineuse
62424059;intraveineuse
64732109;intraveineuse
66823618;sous-cutanée
61588778;sous-cutanée
61979289;sous-cutanée
60168515;sous-cutanée
65090312;sous-cutanée
65831505;sous-cutanée
61048077;sous-cutanée
67644397;sous-cutanée
61926518;sous-cutanée
62036900;intraveineuse
60303863;orale
69297333;orale
66878511;orale
66256356;orale
69820310;orale
69612035;orale
69960903;orale
65595065;orale
69855763;orale
61446070;orale
69225686;sous-cutanée
66663761;sous-cutanée
66749096;sous-cutanée
69662643;orale
63633204;intraveineuse
61129262;intraveineuse
61357038;orale
61339638;intraveineuse
62916135;orale
64687411;orale
62929951;sublinguale
65387858;sous-cutanée
69287684;sous-cutanée
69908842;sous-cutanée
64803855;intraveineuse
65104648;voie extracorporelle autre
69482353;sous-cutanée
61232223;sous-cutanée
65918860;sous-cutanée
62278832;sous-cutanée
67026917;orale
65394265;orale
66129298;sublinguale
69376994;orale
62718801;sublinguale
68438891;sublinguale
60704500;orale
64804042;sublinguale
66941940;orale
67209797;orale
60044161;orale
61336624;orale
65245613;sous-cutanée
65742661;sous-cutanée
66306542;sous-cutanée
69161760;sous-cutanée
62287824;sous-cutanée
63127541;sous-cutanée
61530839;orale
63082822;orale
66877135;orale
65956455;orale
62611614;orale
63705899;orale
66892062;intraveineuse
65106581;intrathécale
67846776;intraveineuse
61861579;intraveineuse
60658693;intraveineuse
64845306;orale
62265048;orale
69078599;intraveineuse
67470459;intraveineuse
62823503;intraveineuse
67722465;intraveineuse
65772900;intraveineuse
69936699;orale
61602516;orale
69449143;sous-cutanée
64362503;orale
60363508;orale
65342343;orale
62912788;orale
67585924;orale
67016887;orale
64086193;orale
65695877;orale
68377381;orale
64922966;orale
62743726;orale
69530022;orale
65954835;orale
64349947;orale
62484138;sous-cutanée
68435468;sous-cutanée
66738616;sous-cutanée
68057730;sous-cutanée
66875942;sous-cutanée
69734142;sous-cutanée
69690354;sous-cutanée
66915066;sous-cutanée
68829452;sous-cutanée
68520121;sous-cutanée
60209645;sous-cutanée
66268312;sous-cutanée
66693128;intramusculaire
65765546;intramusculaire
60613673;intramusculaire
62023123;intraveineuse
66249689;orale
60575991;orale
68689776;orale
63271723;orale
64702062;orale
62731535;orale
64450985;orale
64748348;orale
61209648;orale
60911901;orale
61897358;orale
61484295;orale
62426804;orale
63278194;orale
61011680;orale
61970183;voie extracorporelle autre
69279221;voie extracorporelle autre
67061971;voie extracorporelle autre
61388877;sublinguale
67960089;orale
61869501;orale
69466776;sublinguale
64247839;orale
60243544;intraveineuse
65922570;intraveineuse
63051613;orale
61423246;intramusculaire
64241398;intraveineuse
68491709;voie extracorporelle autre
63427179;orale
67051009;intraveineuse
66495776;sublinguale
61672952;sublinguale
67589940;orale
64395574;orale
64485833;orale
69646945;intraveineuse
66105571;sublinguale
62066822;sublinguale
66482348;sublinguale
61861910;sublinguale
67235518;sublinguale
60399956;sublinguale
64052764;sublinguale
65632624;sublinguale
68694175;sublinguale
61788266;intraveineuse
67499763;sublinguale
63809702;orale
68828293;orale
66581905;sublinguale
61212968;orale
69931047;orale
66845803;orale
64119056;hémofiltration
62489092;orale
69442540;sublinguale
69021146;orale
66461069;orale
65980837;orale
61747650;orale
67965862;orale
64613927;orale
62156084;orale
60251352;intraveineuse
