codeCIP7;libelle;prix;stockLogique;stockPhysique
3835490;plaquette(s) aluminium PVC PVDC de 30 comprimé(s);1,02;;
3006785;flacon(s) polyéthylène haute densité (PEHD) de 20 comprimé(s);1,02;;
3331890;plaquette(s) PVC-Aluminium de 20 comprimé(s);1,02;;
3020004;plaquette(s) aluminium OPA : polyamide orienté PVC de 28 gélule(s);1,02;;
3194542;1 flacon(s) pulvérisateur(s) en verre de 36  g avec pompe doseuse avec embout en polyéthylène;1,02;520;520
3016134;1 flacon polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant polypropylène de 30 comprimés;1,02;;
3010207;3 plaquette(s) aluminium de 10 comprimé(s);1,02;;
3575480;1 flacon(s) en verre de 1 g avec dispositif(s) d'administration UROLine avec seringue(s) polypropylène;1,02;;
3922361;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3922390;plaquette(s) aluminium de 90 comprimé(s);2,76;;
4900260;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
4900262;plaquette(s) PVC-Aluminium de 90 comprimé(s);1,02;;
3002091;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s);1,02;520;520
3961473;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3889793;plaquette(s) aluminium de 21 comprimé(s);1,02;;
2800555;plaquette(s) aluminium de 30 comprimé(s);1,02;;
2800561;plaquette(s) aluminium de 90 comprimé(s);2,76;;
3082263;1 tube(s) aluminium de 30 g;1,02;520;520
3003761;28 plaquette(s) thermoformée(s) aluminium de 1 comprimé(s);1,02;;
5622516;1 flacon(s) en verre brun de 50 ml avec ou sans suremballée(s)/surpochée(s);1,02;520;520
5631857;1 flacon(s) en verre brun de 100 ml avec ou sans suremballée(s)/surpochée(s);1,02;520;520
3005981;1 seringue préremplie en copolymère de cyclooléfines de 0,875 ml (200 mg/ml) avec 2 aiguilles;1,02;;
3221397;1 tube(s) aluminium de 30 g;1,02;520;520
3035163;plaquette(s) thermoformée(s) PVC-aluminium de 60 comprimé(s);1,02;;
3887647;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3965293;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3339756;30 sachet(s) aluminium polyéthylène papier de 5  ml;1,02;520;520
4900032;plaquette(s) thermoformée(s) PVC-Aluminium polyéthylène PVDC de 50 comprimé(s);1,02;;
3635992;plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s);1,02;;
5767812;plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s);1,02;520;520
5503446;1 flacon(s) en verre de 50 ml;1,02;520;520
2679616;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;;
2232915;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
2232944;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3024607;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 comprimé(s);1,02;;
3431686;plaquette(s) PVC-Aluminium de 32 comprimé(s);1,02;520;520
3007231;1 flacon(s) de 0,5 ml;1,02;520;520
3817842;plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s);1,02;;
3817859;flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s);1,02;;
3002974;plaquette(s) PVC polyéthylène PVDC aluminium de 5 comprimé(s);1,02;;
3405128;1 tube(s) polypropylène de 2 g avec pompe doseuse polyéthylène acier;1,02;520;520
3457349;1 tube(s) aluminium verni de 2  g;1,02;520;520
3006039;plaquette(s) PVC aluminium de 56 gélule(s);1,02;;
2750194;plaquette(s) aluminium OPA : polyamide orienté PVC-Aluminium de 30 comprimé(s);1,02;;
3202098;3 plaquette(s) thermoformée(s) PVC-aluminium de 20 comprimé(s);1,02;520;520
2792695;plaquette(s) thermoformée(s) aluminium PVC polyéthylène polychlortrifluoroéthylène de 84 comprimé(s);1,02;520;520
3805454;plaquette(s) thermoformée(s) aluminium PVC polyéthylène polychlortrifluoroéthylène de 28 comprimé(s);1,02;520;520
3813465;plaquette(s) PVC PVDC aluminium de 4 comprimé(s);1,02;;
3577705;2 flacon(s) en verre;1,02;520;520
3576976;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s);1,02;520;520
5504216;10 flacon(s) en verre de 20 ml;1,02;520;520
3580162;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;520;520
3615699;1 tube(s) aluminium polyéthylène de 30  g;1,02;520;520
3500878;1 flacon(s) en verre;1,02;520;520
3021429;1 pot(s) de 30 g;1,02;520;520
5618928;1 flacon(s) en verre - ampoule(s) en verre de 5  ml;1,02;520;520
3002724;2 stylo(s) prérempli(s) en verre de 0,15 ml dans une boite en plastique et dans un emballage extérieur;1,02;;
3394399;plaquette(s) thermoformée(s) nylon aluminium PVC-Aluminium de 7 comprimé(s);1,02;;
3406228;1 tube(s) aluminium verni de 50 g;1,02;520;520
3000255;3 plaquette(s) PVC PVDC aluminium de 21 comprimés actifs et 7 comprimés placebos;1,02;520;520
3005770;plaquette(s) PVC polyéthylène de 10 suppositoire(s);1,02;520;520
3001237;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
2744153;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
2744176;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
4973053;10 sachet(s)-dose(s) polytéréphtalate (PET) aluminium polyéthylène de 10 ml;1,02;520;520
3424410;6 ampoule(s) en verre de 1 ml;1,02;;
3021523;1 seringue(s) préremplie(s) graduées en verre de 5 ml;1,02;520;520
3572659;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 180  comprimé(s);1,02;;
3006391;plaquette(s) OPA : polyyamide orienté aluminium PVC de 28 comprimé(s);1,02;;
3462818;film(s) thermosoudé(s) PVC PVDC aluminium de 10 comprimé(s);1,02;;
5651067;1 flacon(s) en verre de 100000 UI;1,02;520;520
3482761;plaquette(s) polypropylène aluminium de 30 comprimé(s);1,02;;
5611412;plaquette(s) polypropylène aluminium de 100 comprimé(s);1,02;520;520
3059270;3 plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s);1,02;520;520
4153686;5 ampoule(s) en verre de 10 ml;1,02;520;520
3543681;plaquette(s) PVC-Aluminium de 30 gélule(s);1,02;;
5627152;plaquette(s) PVC-Aluminium de 100 gélule(s);1,02;520;520
3726269;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);1,02;520;520
3740128;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);1,02;520;520
3828923;plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s);1,02;;
3821542;6 seringue(s) préremplie(s) en verre de 0,4 ml;1,02;;
2793938;1 cartouche(s) en verre de 0,5 ml dans stylo pré-rempli avec 1 aiguille(s) avec 1 tampon(s) alcoolisé(s);1,02;;
3741547;plaquette(s) PVC polyéthylène PVDC aluminium suremballée(s)/surpochée(s) de 50 gélule(s);1,02;;
3672674;plaquette(s) PVC polyéthylène de 1 ovule(s);1,02;;
5504035;1 flacon(s) en verre de 10 mg;1,02;520;520
3525654;12 seringue(s) préremplie(s) en verre avec aiguille(s) de 0,5 ml;1,02;520;520
5505208;10 flacon(s) en verre de 20 ml;1,02;520;520
3278782;plaquette(s) thermoformée(s) PVC-Aluminium de 30  gélule(s);1,02;;
3673751;plaquette(s) aluminium PVC de 16 comprimé(s);1,02;520;520
5869659;bouteille(s) aluminium de 2 l;1,02;520;520
5869665;bouteille(s) aluminium de 10 l;1,02;520;520
3887015;plaquette(s) PVC-Aluminium de 7 comprimé(s);1,02;;
3000464;plaquette(s) thermoformée(s) aluminium de 30 dose(s) avec 1 inhalateur(s);1,02;;
3149978;1 flacon(s) polyéthylène de 125 ml;1,02;;
3149990;1 flacon(s) polyéthylène de 500  ml;1,02;520;520
3311143;plaquette(s) aluminium PVC de 30 comprimé(s);1,02;;
5506817;1 flacon(s) en verre de 1 g;1,02;520;520
3002840;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 30 comprimé(s);1,02;;
3002841;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 60 comprimé(s);1,02;;
3282039;1 flacon(s) en verre brun de 50 ml avec dispositif(s) doseur(s) polyéthylène polystyrène avec fermeture de sécurité enfant;1,02;520;520
3086143;1 flacon(s) en verre brun avec fermeture de sécurité enfant de 200 ml avec seringue(s) pour administration orale;1,02;;
3057325;1 flacon(s) en verre brun compte-gouttes (incorporé) de 20 ml;1,02;;
3019274;plaquette calendaire en PVC PVDC aluminium de 24 comprimés blancs (actifs) et 4 comprimés verts (placebo);1,02;520;520
3019275;3 plaquettes calendaires en PVC PVDC aluminium de 24 comprimés blancs (actifs) et 4 comprimés verts (placebo);1,02;520;520
3113443;1 tube(s) aluminium verni de 10 g avec canule aluminium;1,02;;
5507714;10 ampoule(s) en verre de 1 ml;1,02;520;520
3690790;30 sachet(s)-dose(s) papier aluminium polyéthylène de 3,05 g;1,02;520;520
4900235;plaquette(s) thermoformée(s) PVC aluminium de 30 comprimé(s);1,02;;
5632609;2 flacon(s) en verre - 2 flacon(s) en verre - 2 flacon(s) en verre;1,02;520;520
2219091;12 seringue(s) préremplie(s) en verre de 0,5 ml dans stylo jetable avec aiguille(s) acier;1,02;;
3014573;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);1,02;;
3014574;plaquette(s) PVC PVDC aluminium de 28 comprimé(s);1,02;;
4998099;plaquette(s) aluminium PVC PVDC de 30 comprimé(s);1,02;;
2226234;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
4991453;5 sachet(s) polyéthylène basse densité (PEBD) aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s) avec système de récupération;1,02;;
3391544;1 plaquette(s) thermoformée(s) PVC polyéthylène de 10 suppositoire(s);1,02;520;520
3017697;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3009310;1 inhalateur multidose (Easyhaler) en polyéthylène basse densité (PEBD) polycarbonate styrène butadiène polypropylène polytéréphthalate de butylène de 120 dose(s);1,02;520;520
3206245;film(s) thermosoudé(s) aluminium de 20  comprimé(s);1,02;520;520
3206251;film(s) thermosoudé(s) aluminium de 36  comprimé(s);1,02;520;520
3006738;1 flacon(s) en verre de 10 ml;1,02;520;520
3009612;1 flacon(s) en verre de 2,5 ml;1,02;520;520
5715212;10 flacon(s) en verre de 5 ml;1,02;520;520
3483068;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 28 gélule(s);1,02;;
3821499;6 seringue(s) préremplie(s) en verre de 1 ml;1,02;;
3863262;plaquette(s) formée(s) à froid polyamide aluminium PVC de 30 comprimé(s);1,02;;
3863285;plaquette(s) formée(s) à froid polyamide aluminium PVC de 90 comprimé(s);2,76;;
3471384;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3899478;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
2223520;6 ampoule(s) en verre de 1 ml;1,02;;
2223566;60 ampoule(s) en verre de 1 ml;1,02;;
3883520;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
3883543;plaquette(s) PVC polyéthylène PVDC aluminium de 50 comprimé(s);1,02;520;520
3883572;plaquette(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s);2,76;;
4900191;flacon(s) polyéthylène haute densité (PEHD) de 125 ml;1,02;;
3420725;plaquette(s) thermoformée(s) PVC-aluminium de 60  comprimé(s);1,02;;
3017720;plaquettes PVC polyéthylène PVDC aluminium de 30 gélules;1,02;;
3775078;plaquette(s) thermoformée(s) PVC polyéthylène (ACLAR RX) polytrifluorochloroéthylène aluminium de 60 comprimé(s);1,02;;
3012718;plaquette(s) aluminium PVC PVDC de 1 capsule(s);1,02;;
3012719;plaquette(s) aluminium PVC PVDC de 2 capsule(s);1,02;;
3039698;1 flacon(s) en verre brun de 125 ml avec une pipette-doseuse;1,02;;
2762263;plaquette(s) thermoformée(s) polyamide aluminium polyéthylène de 30 comprimé(s);1,02;;
2242138;plaquette(s) aluminium de 7 gélule(s);1,02;520;520
2242144;plaquette(s) aluminium de 14 gélule(s);1,02;520;520
3022772;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3669962;plaquette(s) aluminium de 7 gélule(s);1,02;;
3669979;plaquette(s) aluminium de 30 gélule(s);1,02;;
3437217;1 flacon(s) en verre de 250 ml;1,02;520;520
3437223;1 flacon(s) en verre de 500 ml;1,02;520;520
3020458;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 7 gélule(s);1,02;520;520
3020459;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 21 gélule(s);1,02;520;520
5595498;plaquette(s) thermoformée(s) PVC PVDC aluminium de 50 gélule(s);1,02;520;520
3716271;plaquette(s) PVC-Aluminium de 7 comprimé(s);1,02;;
2686237;plaquette(s) PVC polyéthylène PVDC de 4 comprimé(s);1,02;520;520
2686243;plaquette(s) PVC polyéthylène PVDC de 8 comprimé(s);1,02;520;520
2686266;plaquette(s) PVC polyéthylène PVDC de 12 comprimé(s);1,02;520;520
3020583;plaquette(s) PVC polyéthylène PVDC de 24 comprimé(s);1,02;520;520
3393543;1 ampoule(s) en verre de 3 ml;1,02;;
3393566;5 ampoule(s) en verre de 3 ml;1,02;520;520
3499945;12 sachet(s)-dose(s) papier aluminium polyéthylène de 1,2 g;1,02;;
3013524;plaquette(s) polyamide PVC aluminium de 56 comprimé(s);1,02;;
2794903;1 seringue(s) préremplie(s) en verre de 0,5 ml - 1 seringue(s) préremplie(s) en verre de 0,5 ml;1,02;;
3718614;plaquette(s) PVC polyéthylène PVDC aluminium de 30 gélule(s);1,02;;
3838028;7 sachet(s) papier aluminium polyamide polyacrylonitrile de 1 dispositif(s);1,02;520;520
3838057;28 sachet(s) papier aluminium polyamide polyacrylonitrile de 1 dispositif(s);1,02;520;520
5560554;1 flacon(s) de poudre en verre - 1 ampoule(s) de solvant  en verre de 3,2 ml;1,02;520;520
3013819;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 90 comprimé(s);1,02;520;520
3673805;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3787495;plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s);2,76;;
3014908;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3014912;plaquette(s) aluminium de 90 comprimé(s);2,76;;
5501583;1 flacon(s) de poudre en verre - 1 seringue(s) préremplie(s) en verre de 3 ml avec piston(s) avec adaptateur(s) pour flacon avec set de perfusion avec tampon(s) alcoolisé(s) avec pansement(s);1,02;520;520
3371524;20 sachet(s) papier aluminium polyéthylène de 3,1 g;1,02;520;520
3021031;2 plaquettes PVC polychlortrifluoroéthylène aluminium de 14 comprimés;1,02;520;520
3022965;plaquette(s) PVC PVDC de 56 comprimé(s);1,02;;
5633158;10 flacon(s) en verre de 20 ml;1,02;520;520
2745916;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 28 comprimé(s);1,02;;
3538763;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s);1,02;;
4900216;tube(s) aluminium de 15 g;1,02;;
3395654;30 sachet(s) aluminium polyéthylène de 1 dispositif(s);1,02;;
2732345;1 flacon(s) en verre;1,02;;
2732368;10 flacon(s) en verre;1,02;520;520
2185630;2 flacon(s) en verre de 500 unité(s) - 2 flacon(s) en verre de 5 ml avec dispositif(s) de transfert avec filtre(s) avec seringue(s) avec nécessaire(s);1,02;520;520
3457289;plaquette(s) PVC PVDC aluminium de 98 comprimé(s);1,02;520;520
3715320;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3715343;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3634691;3 plaquette(s) thermoformée(s) polyamide aluminium PVC de 10  comprimé(s);1,02;;
3634716;10 plaquette(s) thermoformée(s) polyamide aluminium PVC de 10  comprimé(s);1,02;;
3396033;1 flacon(s) en verre de 150 ml;1,02;520;520
3792237;plaquette(s) PVC polyéthylène PVDC aluminium papier de 28 comprimé(s) avec sécurité enfant;1,02;;
3465679;plaquette(s) PVC-Aluminium de 30 gélule(s);1,02;;
3688853;5 ampoule(s) en verre de 2 ml;1,02;520;520
2176140;1 flacon(s) en verre brun avec fermeture de sécurité enfant de 150 ml avec seringue(s) pour administration orale;1,02;;
3602596;plaquette(s) PVC polyéthylène PVDC aluminium de 7 comprimé(s);1,02;;
3602604;plaquette(s) PVC polyéthylène PVDC aluminium de 14 comprimé(s);1,02;;
3017634;plaquette(s) PVC PVDC aluminium de 28 gélule(s);1,02;;
2678634;5 plaquette(s) thermoformée(s) aluminium de 1 gélule(s);1,02;520;520
3680343;1 flacon(s) en verre brun de 14 g avec seringue(s) pour administration orale polyéthylène basse densité (PEBD) polystyrène;1,02;;
5508266;5 flacon(s) en verre de 10000 UI;1,02;520;520
3319357;plaquette(s) thermoformée(s) aluminium PVDC de 30 comprimé(s);1,02;;
3327517;plaquette(s) thermoformée(s) aluminium PVDC de 90 comprimé(s);2,76;;
2756423;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
2756452;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);1,02;;
2766172;flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 250 gélule(s);1,02;520;520
3001358;1 flacon(s) en verre (type III) de 2,5 ml avec nécessaire(s) 30 limes, 30 lingettes nettoyantes, 30 spatules);1,02;520;520
2199738;3 plaquette(s) thermoformée(s) aluminium de 10 comprimé(s);1,02;;
2222704;10 plaquette(s) thermoformée(s) aluminium de 10 comprimé(s);1,02;;
2771925;plaquette(s) PVC PVDC aluminium de 28 comprimé(s);1,02;520;520
2791112;flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s);1,02;520;520
5506809;10 ampoule(s) en verre de 2 ml;1,02;520;520
5506811;5 ampoule(s) en verre de 10 ml;1,02;520;520
5504083;1 flacon(s) en verre de 15 ml;1,02;520;520
3555684;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3720278;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3722863;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3722886;plaquette(s) PVC-Aluminium de 90 comprimé(s);2,76;;
3395393;1 flacon(s) polyéthylène haute densité (PEHD) de 30  comprimé(s);1,02;;
5611228;10 ampoule(s) en verre de 1 ml;1,02;520;520
3205501;film(s) thermosoudé(s) PVC polyéthylène basse densité (PEBD) de 20 ovule(s);1,02;520;520
3224912;film(s) thermosoudé(s) PVC polyéthylène basse densité (PEBD) de 10 ovule(s);1,02;520;520
3358601;plaquette(s) thermoformée(s) PVC-aluminium de 30 gélule(s);1,02;520;520
3022213;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;;
3342480;film(s) thermosoudé(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 20 comprimé(s);1,02;520;520
3525335;plaquette(s) PVC-Aluminium de 60 comprimé(s);1,02;;
5625957;1 flacon(s) en verre;1,02;520;520
4946576;30 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s);1,02;;
4946582;90 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s);2,76;;
3010010;plaquettes perforées PVC (ACLAR RX) polytrifluorochloroéthylène aluminium en doses unitaires de 4 comprimés;1,02;520;520
4989545;plaquette(s) thermoformée(s) PVC-Aluminium de 7 comprimé(s);1,02;520;520
2771345;1 flacon(s) en verre jaune(brun) de 4 ml;1,02;520;520
3594827;1 flacon(s) en verre de 5,25 g de poudre avec seringue(s) pour administration orale polyéthylène polystyrène;1,02;;
4914085;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3461227;1 flacon(s) polypropylène de 8 ml;1,02;520;520
3964862;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
3964922;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
3485819;10 ampoule(s) en verre de 5 ml;1,02;520;520
3006015;plaquette(s) PVC PVDC aluminium de 7 gélule(s);1,02;520;520
3006016;plaquette(s) PVC PVDC aluminium de 14 gélule(s);1,02;520;520
5506787;1 flacon(s) en verre jaune(brun) de 2,5 ml;1,02;520;520
3975297;plaquette(s) PVC PVDC aluminium de 7 gélule(s);1,02;;
3016366;plaquettes PVC PVDC aluminium polyester polytéréphtalate (PET) avec fermeture de sécurité enfant de 30 comprimés;1,02;;
4982342;5 poche(s) à 3 compartiments polyamide polypropylène suremballée(s)/surpochée(s) de 1250 ml;1,02;;
4982359;5 poche(s) à 3 compartiments polyamide polypropylène suremballée(s)/surpochée(s) de 1875 ml;1,02;;
4982365;5 poche(s) à 3 compartiments polyamide polypropylène suremballée(s)/surpochée(s) de 2500 ml;1,02;520;520
3587508;3 plaquette(s) thermoformée(s) PVC-aluminium de 20  comprimé(s);1,02;520;520
5772894;10 flacon(s) en verre;1,02;520;520
5622522;1 flacon(s) en verre brun de 25 ml avec ou sans suremballée(s)/surpochée(s);1,02;520;520
2240079;1 flacon(s) en verre brun de 150 ml avec gobelet(s) doseur(s) polypropylène;1,02;;
3769221;plaquette(s) thermoformée(s) PVC polyéthylène de 1 ovule(s);1,02;;
2756334;1 flacon(s) en verre brun de 23 g avec pompe doseuse avec applicateur nasal polypropylène;1,02;520;520
3944196;flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 100 comprimé(s);1,02;;
3925299;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3925394;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);1,02;;
3002958;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 6 comprimé(s);1,02;;
3002959;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 10 comprimé(s);1,02;;
3002728;flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s);1,02;;
4971835;plaquette(s) polyamide aluminium PVC-Aluminium de 7 gélule(s);1,02;;
4971841;plaquette(s) polyamide aluminium PVC-Aluminium de 14 gélule(s);1,02;;
4971858;plaquette(s) polyamide aluminium PVC-Aluminium de 28 gélule(s);1,02;;
3003238;plaquette(s) PVC aluminium de 84 gélule(s);1,02;;
2740422;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
2740451;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3018022;plaquette(s) PVC polyéthylène PVDC aluminium de 30 gélule(s);1,02;;
3730644;plaquette(s) PVC PVDC polyéthylène aluminium de 28 comprimé(s);1,02;520;520
3808369;plaquette(s) thermoformée(s) PVC PVDC polyéthylène aluminium de 50 comprimé(s) ( abrogée le 14/05/2019);1,02;520;520
3430149;plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 gélule(s);1,02;;
3001024;plaquette(s) prédécoupée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 10 comprimé(s);1,02;;
3001026;plaquette(s) prédécoupée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 comprimé(s);1,02;;
3106420;1 flacon(s) en verre brun de 150  ml;1,02;520;520
3381497;1 flacon(s) polyéthylène haute densité (PEHD) polypropylène de 30 gélule(s);1,02;520;520
4900152;1 pilulier(s) polypropylène de 30 comprimé(s);1,02;;
4900153;3 pilulier(s) polypropylène de 30 comprimé(s);2,76;;
3011962;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
3295361;1 flacon(s) en verre de 1,73 g;1,02;;
3234543;1 flacon(s) en verre de 30 g de poudre avec cuillère-mesure polystyrène;1,02;;
2219872;plaquette(s) aluminium de 6 comprimé(s);1,02;;
2219889;plaquette(s) aluminium de 12 comprimé(s);1,02;;
3001082;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3001085;plaquette(s) PVC-Aluminium de 90 comprimé(s);1,02;;
3326452;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
4153692;5 ampoule(s) en verre de 20 ml;1,02;520;520
3259520;1 flacon(s) en verre brun de 10 ml avec bouchon(s) applicateur polyéthylène;1,02;520;520
3008418;1 flacon(s) en verre de 70 mg;1,02;520;520
4175245;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3009608;plaquette(s) OPA : polyamide orienté aluminium PVC de 28 comprimé(s);1,02;;
3010342;plaquette(s) OPA : polyamide orienté aluminium PVC de 90 comprimé(s);2,76;;
3866094;6 poches à 3 compartiments polypropylène polyéthylène SEBS : styrène-éthylène-butylène-styrène EVA : éthylène vinyl acétate copolymère PCCE poly(cyclohexylène dimethylène) cyclohexane dicarboxylate/tétraméthylglycol suremballée(s)/surpochée(s) de 1000 ml;1,02;520;520
3866102;4 poches à 3 compartiments polypropylène polyéthylène SEBS : styrène-éthylène-butylène-styrène EVA : éthylène vinyl acétate copolymère PCCE poly(cyclohexylène dimethylène) cyclohexane dicarboxylate/tétraméthylglycol suremballée(s)/surpochée(s) de 1500 ml;1,02;520;520
3866119;4 poches à 3 compartiments polypropylène polyéthylène SEBS : styrène-éthylène-butylène-styrène EVA : éthylène vinyl acétate copolymère PCCE poly(cyclohexylène dimethylène) cyclohexane dicarboxylate/tétraméthylglycol suremballée(s)/surpochée(s) de 2000 ml;1,02;520;520
5507478;1 flacon(s) en verre de 20 ml;1,02;520;520
3016104;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3018460;plaquette(s) PVC-Aluminium de 90 comprimé(s);1,02;;
3734990;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
3774363;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s);2,76;;
5725564;1 flacon(s) en verre brun de 5 ml;1,02;520;520
5725570;1 flacon(s) en verre brun de 15 ml;1,02;520;520
5725587;1 flacon(s) en verre brun de 45 ml;1,02;520;520
5787482;1 flacon(s) en verre brun de 60 ml;1,02;520;520
2790176;10 flacon(s) en verre;1,02;520;520
3008541;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3008543;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3006575;1 flacon(s) en verre brun de 45  ml avec compte-gouttes polyéthylène ( abrogée le 19/12/2017);1,02;520;520
3011815;1 flacon(s) en verre brun avec compte-gouttes polyéthylène de 45 ml;1,02;520;520
3003537;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3003540;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3003543;flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s);1,02;;
3017814;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
3017815;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
3140486;1 ampoule(s) en verre de 4 ml;1,02;;
3755851;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);1,02;;
3755874;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);2,76;;
3248781;plaquette(s) PVC-Aluminium de 20  comprimé(s);1,02;;
3758453;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3758499;plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s);2,76;;
