idGroupeGenerique;libelleGroupeGenerique
1659;SILODOSINE 4 mg - SILODYX 4 mg, gélule
1659;SILODOSINE 4 mg - SILODYX 4 mg, gélule
1660;SILODOSINE 8 mg - SILODYX 8 mg, gélule
1660;SILODOSINE 8 mg - SILODYX 8 mg, gélule
1660;SILODOSINE 8 mg - SILODYX 8 mg, gélule
1660;SILODOSINE 8 mg - SILODYX 8 mg, gélule
1661;ALFENTANYL (CHLORHYDRATE D') équivalant à ALFENTANYL 0,5 mg/mL - RAPIFEN 5 mg (0,5 mg/ml), solution injectable
1661;ALFENTANYL (CHLORHYDRATE D') équivalant à ALFENTANYL 0,5 mg/mL - RAPIFEN 5 mg (0,5 mg/ml), solution injectable
1662;ALFENTANYL (CHLORHYDRATE D') équivalant à ALFENTANYL 0,5 mg/mL - RAPIFEN 1 mg (0,5 mg/ml), solution injectable
1662;ALFENTANYL (CHLORHYDRATE D') équivalant à ALFENTANYL 0,5 mg/mL - RAPIFEN 1 mg (0,5 mg/ml), solution injectable
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé
1663;AMBRISENTAN 5 mg - VOLIBRIS 5 mg, comprimé pelliculé
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé
1664;AMBRISENTAN 10 mg - VOLIBRIS 10 mg, comprimé pelliculé
1665;DICLOFENAC (EPOLAMINE DE) équivalant à DICLOFENAC SODIQUE 140 mg - FLECTORTISSUGELEP 1 %, emplâtre médicamenteux
1665;DICLOFENAC (EPOLAMINE DE) équivalant à DICLOFENAC SODIQUE 140 mg - FLECTORTISSUGELEP 1 %, emplâtre médicamenteux
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1666;DUTASTERIDE 0,5 mg + TAMSULOSINE (CHLORHYDRATE DE) 0,4 mg - COMBODART 0,5 mg/0,4 mg, gélule
1667;MITOMYCINE C 20 mg - AMETYCINE 20 mg, poudre pour solution injectable
1667;MITOMYCINE C 20 mg - AMETYCINE 20 mg, poudre pour solution injectable
1668;PROPOFOL 10 mg - DIPRIVAN 10 mg/ml, émulsion injectable en seringue pré-remplie
1668;PROPOFOL 10 mg - DIPRIVAN 10 mg/ml, émulsion injectable en seringue pré-remplie
1669;PROPOFOL 20 mg - DIPRIVAN 20 mg/ml, émulsion injectable en seringue pré-remplie
1669;PROPOFOL 20 mg - DIPRIVAN 20 mg/ml, émulsion injectable en seringue pré-remplie
1670;DASATINIB 80 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 80 mg - SPRYCEL 80 mg, comprimé pelliculé
1670;DASATINIB 80 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 80 mg - SPRYCEL 80 mg, comprimé pelliculé
1670;DASATINIB 80 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 80 mg - SPRYCEL 80 mg, comprimé pelliculé
1670;DASATINIB 80 mg - DASATINIB (MONOHYDRATE) équivalant à DASATINIB 80 mg - SPRYCEL 80 mg, comprimé pelliculé
1671;FENTANYL (CITRATE DE) équivalant à FENTANYL 100 microgrammes - EFFENTORA 100 microgrammes, comprimé gingival
1671;FENTANYL (CITRATE DE) équivalant à FENTANYL 100 microgrammes - EFFENTORA 100 microgrammes, comprimé gingival
1672;FENTANYL (CITRATE DE) équivalant à FENTANYL 200 microgrammes - EFFENTORA 200 microgrammes, comprimé gingival
1672;FENTANYL (CITRATE DE) équivalant à FENTANYL 200 microgrammes - EFFENTORA 200 microgrammes, comprimé gingival
1673;FENTANYL (CITRATE DE) équivalant à FENTANYL 400 microgrammes - EFFENTORA 400 microgrammes, comprimé gingival
1673;FENTANYL (CITRATE DE) équivalant à FENTANYL 400 microgrammes - EFFENTORA 400 microgrammes, comprimé gingival
1674;FENTANYL (CITRATE DE) équivalant à FENTANYL 600 microgrammes - EFFENTORA 600 microgrammes, comprimé gingival
1674;FENTANYL (CITRATE DE) équivalant à FENTANYL 600 microgrammes - EFFENTORA 600 microgrammes, comprimé gingival
1675;FENTANYL (CITRATE DE) équivalant à FENTANYL 800 microgrammes - EFFENTORA 800 microgrammes, comprimé gingival
1675;FENTANYL (CITRATE DE) équivalant à FENTANYL 800 microgrammes - EFFENTORA 800 microgrammes, comprimé gingival
1676;FENTICONAZOLE (NITRATE DE) 600 mg - LOMEXIN 600 mg, capsule molle vaginale
1676;FENTICONAZOLE (NITRATE DE) 600 mg - LOMEXIN 600 mg, capsule molle vaginale
1677;FOSFOMYCINE SODIQUE équivalant à FOSFOMYCINE 4 g - FOSFOCINE 4 g IV, poudre pour solution pour perfusion
1677;FOSFOMYCINE SODIQUE équivalant à FOSFOMYCINE 4 g - FOSFOCINE 4 g IV, poudre pour solution pour perfusion
1678;ATOVAQUONE 750 mg/5 mL - WELLVONE 750 mg/5 mL, suspension buvable
1678;ATOVAQUONE 750 mg/5 mL - WELLVONE 750 mg/5 mL, suspension buvable
1679;OLMESARTAN MEDOXOMIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COOLMETEC 20 mg/12,5 mg, comprimé pelliculé
1679;OLMESARTAN MEDOXOMIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COOLMETEC 20 mg/12,5 mg, comprimé pelliculé
1680;OLMESARTAN MEDOXOMIL 20 mg + HYDROCHLOROTHIAZIDE 25 mg - COOLMETEC 20 mg/25 mg, comprimé pelliculé
1680;OLMESARTAN MEDOXOMIL 20 mg + HYDROCHLOROTHIAZIDE 25 mg - COOLMETEC 20 mg/25 mg, comprimé pelliculé
1681;OLMESARTAN MEDOXOMIL 40 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COOLMETEC 40 mg/12,5 mg, comprimé pelliculé
1681;OLMESARTAN MEDOXOMIL 40 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COOLMETEC 40 mg/12,5 mg, comprimé pelliculé
1682;OLMESARTAN MEDOXOMIL 40 mg + HYDROCHLOROTHIAZIDE 25 mg - COOLMETEC 40 mg/25 mg, comprimé pelliculé
1682;OLMESARTAN MEDOXOMIL 40 mg + HYDROCHLOROTHIAZIDE 25 mg - COOLMETEC 40 mg/25 mg, comprimé pelliculé
1683;SÉVÉLAMER (CHLORHYDRATE DE) 400 mg - RENAGEL 400 mg, comprimé pelliculé
1683;SÉVÉLAMER (CHLORHYDRATE DE) 400 mg - RENAGEL 400 mg, comprimé pelliculé
1684;SÉVÉLAMER (CHLORHYDRATE DE) 800 mg - RENAGEL 800 mg, comprimé pelliculé
1684;SÉVÉLAMER (CHLORHYDRATE DE) 800 mg - RENAGEL 800 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1685;DEFERASIROX 180 mg - EXJADE 180 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1686;DEFERASIROX 360 mg - EXJADE 360 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1687;DEFERASIROX 90 mg - EXJADE 90 mg, comprimé pelliculé
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1688;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 100 mg - MYCAMINE 100 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1689;MICAFUNGINE SODIQUE équivalant à MICAFUNGINE 50 mg - MYCAMINE 50 mg, poudre pour solution pour perfusion
1690;NICOTINE 1 mg/dose - NICORETTESPRAY 1 mg/dose, solution pour pulvérisation buccale
1690;NICOTINE 1 mg/dose - NICORETTESPRAY 1 mg/dose, solution pour pulvérisation buccale
1691;POSACONAZOLE 100 mg - NOXAFIL 100 mg, comprimé gastro-résistant
1691;POSACONAZOLE 100 mg - NOXAFIL 100 mg, comprimé gastro-résistant
1691;POSACONAZOLE 100 mg - NOXAFIL 100 mg, comprimé gastro-résistant
1691;POSACONAZOLE 100 mg - NOXAFIL 100 mg, comprimé gastro-résistant
1691;POSACONAZOLE 100 mg - NOXAFIL 100 mg, comprimé gastro-résistant
1691;POSACONAZOLE 100 mg - NOXAFIL 100 mg, comprimé gastro-résistant
1692;RACÉCADOTRIL 10 mg pour un sachet- TIORFAN 10 mg NOURRISSONS, poudre orale en sachet-dose
1692;RACÉCADOTRIL 10 mg pour un sachet- TIORFAN 10 mg NOURRISSONS, poudre orale en sachet-dose
1692;RACÉCADOTRIL 10 mg pour un sachet- TIORFAN 10 mg NOURRISSONS, poudre orale en sachet-dose
1693;RACÉCADOTRIL 30 mg pour un sachet - TIORFAN 30 mg ENFANTS, poudre orale en sachet-dose
1693;RACÉCADOTRIL 30 mg pour un sachet - TIORFAN 30 mg ENFANTS, poudre orale en sachet-dose
1693;RACÉCADOTRIL 30 mg pour un sachet - TIORFAN 30 mg ENFANTS, poudre orale en sachet-dose
1694;SERTACONAZOLE (NITRATE DE) 300 mg - MONAZOL, ovule
1694;SERTACONAZOLE (NITRATE DE) 300 mg - MONAZOL, ovule
1694;SERTACONAZOLE (NITRATE DE) 300 mg - MONAZOL, ovule
1694;SERTACONAZOLE (NITRATE DE) 300 mg - MONAZOL, ovule
1695;CLOXACILLINE SODIQUE équivalant à CLOXACILLINE 1 g - ORBENINE 1 g, poudre pour solution injectable (IV)
1695;CLOXACILLINE SODIQUE équivalant à CLOXACILLINE 1 g - ORBENINE 1 g, poudre pour solution injectable (IV)
1696;ESLICARBAZEPINE (ACETATE D') 800 mg - ZEBINIX 800 mg, comprimé
1696;ESLICARBAZEPINE (ACETATE D') 800 mg - ZEBINIX 800 mg, comprimé
1696;ESLICARBAZEPINE (ACETATE D') 800 mg - ZEBINIX 800 mg, comprimé
1697;THALIDOMIDE 50 mg - THALIDOMIDE CELGENE 50 mg, gélule
1697;THALIDOMIDE 50 mg - THALIDOMIDE CELGENE 50 mg, gélule
1697;THALIDOMIDE 50 mg - THALIDOMIDE CELGENE 50 mg, gélule
1698;BRINZOLAMIDE 10 mg/mL + TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg/mL - AZARGA 10 mg/mL + 5 mg/mL, collyre en suspension
1698;BRINZOLAMIDE 10 mg/mL + TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg/mL - AZARGA 10 mg/mL + 5 mg/mL, collyre en suspension
1698;BRINZOLAMIDE 10 mg/mL + TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg/mL - AZARGA 10 mg/mL + 5 mg/mL, collyre en suspension
1699;MELPHALAN 50 mg/10 mL - MELPHALAN (CHLORHYDRATE DE) équivalant à MELPHALAN 50mg/10 mL - ALKERAN 50 mg/10 mL, lyophilisat et solution pour usage parentéral (I.V.)
1699;MELPHALAN 50 mg/10 mL - MELPHALAN (CHLORHYDRATE DE) équivalant à MELPHALAN 50mg/10 mL - ALKERAN 50 mg/10 mL, lyophilisat et solution pour usage parentéral (I.V.)
1699;MELPHALAN 50 mg/10 mL - MELPHALAN (CHLORHYDRATE DE) équivalant à MELPHALAN 50mg/10 mL - ALKERAN 50 mg/10 mL, lyophilisat et solution pour usage parentéral (I.V.)
1699;MELPHALAN 50 mg/10 mL - MELPHALAN (CHLORHYDRATE DE) équivalant à MELPHALAN 50mg/10 mL - ALKERAN 50 mg/10 mL, lyophilisat et solution pour usage parentéral (I.V.)
1700;LANSOPRAZOLE 15 mg - OGAST 15 mg, gélule gastro-résistante
1700;LANSOPRAZOLE 15 mg - OGAST 15 mg, gélule gastro-résistante
1700;LANSOPRAZOLE 15 mg - OGAST 15 mg, gélule gastro-résistante
1700;LANSOPRAZOLE 15 mg - OGAST 15 mg, gélule gastro-résistante
1700;LANSOPRAZOLE 15 mg - OGAST 15 mg, gélule gastro-résistante
1701;LANSOPRAZOLE 30 mg - OGAST 30 mg, gélule gastro-résistante
1701;LANSOPRAZOLE 30 mg - OGAST 30 mg, gélule gastro-résistante
1701;LANSOPRAZOLE 30 mg - OGAST 30 mg, gélule gastro-résistante
1701;LANSOPRAZOLE 30 mg - OGAST 30 mg, gélule gastro-résistante
1701;LANSOPRAZOLE 30 mg - OGAST 30 mg, gélule gastro-résistante
1702;TEICOPLANINE 400 mg - TARGOCID 400 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable
1702;TEICOPLANINE 400 mg - TARGOCID 400 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable
1702;TEICOPLANINE 400 mg - TARGOCID 400 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable
1703;TEICOPLANINE 200 mg - TARGOCID 200 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable
1703;TEICOPLANINE 200 mg - TARGOCID 200 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable
1703;TEICOPLANINE 200 mg - TARGOCID 200 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable
1704;DESMOPRESSINE 60 microgrammes - MINIRINMELT 60 microgrammes, lyophilisat oral
1704;DESMOPRESSINE 60 microgrammes - MINIRINMELT 60 microgrammes, lyophilisat oral
1705;DESMOPRESSINE 240 microgrammes - MINIRINMELT 240 microgrammes, lyophilisat oral
1705;DESMOPRESSINE 240 microgrammes - MINIRINMELT 240 microgrammes, lyophilisat oral
1706;DESMOPRESSINE 120 microgrammes - MINIRINMELT 120 microgrammes, lyophilisat oral
1706;DESMOPRESSINE 120 microgrammes - MINIRINMELT 120 microgrammes, lyophilisat oral
1707;CLOPIDOGREL (HYDROGENOSULFATE DE) équivalant à CLOPIDOGREL 75 mg + ACIDE ACETYLSALICYLIQUE 100 mg - DUOPLAVIN 75 mg/100 mg, comprimé pelliculé
1707;CLOPIDOGREL (HYDROGENOSULFATE DE) équivalant à CLOPIDOGREL 75 mg + ACIDE ACETYLSALICYLIQUE 100 mg - DUOPLAVIN 75 mg/100 mg, comprimé pelliculé
1708;CLOPIDOGREL (HYDROGENOSULFATE DE) équivalant à CLOPIDOGREL 75 mg + ACIDE ACETYLSALICYLIQUE 75 mg - DUOPLAVIN 75 mg/75 mg, comprimé pelliculé
1708;CLOPIDOGREL (HYDROGENOSULFATE DE) équivalant à CLOPIDOGREL 75 mg + ACIDE ACETYLSALICYLIQUE 75 mg - DUOPLAVIN 75 mg/75 mg, comprimé pelliculé
1709;ACIDE URSODESOXYCHOLIQUE 500 mg - DELURSAN 500 mg, comprimé pelliculé sécable
1709;ACIDE URSODESOXYCHOLIQUE 500 mg - DELURSAN 500 mg, comprimé pelliculé sécable
1709;ACIDE URSODESOXYCHOLIQUE 500 mg - DELURSAN 500 mg, comprimé pelliculé sécable
1709;ACIDE URSODESOXYCHOLIQUE 500 mg - DELURSAN 500 mg, comprimé pelliculé sécable
1709;ACIDE URSODESOXYCHOLIQUE 500 mg - DELURSAN 500 mg, comprimé pelliculé sécable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1710;AZACITIDINE 25 mg/mL - VIDAZA 25 mg/mL, poudre pour suspension injectable
1711;SOLUTION DE GLUCOSE 27,5 g pour 100 mL + SOLUTION D'ACIDES AMINES 14,2 g pour 100 mL + EMULSION LIPIDIQUE 20 g pour 100 mL - OLIMEL N9E, émulsion pour perfusion
1711;SOLUTION DE GLUCOSE 27,5 g pour 100 mL + SOLUTION D'ACIDES AMINES 14,2 g pour 100 mL + EMULSION LIPIDIQUE 20 g pour 100 mL - OLIMEL N9E, émulsion pour perfusion
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1712;APIXABAN 2,5 mg - ELIQUIS 2,5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1713;APIXABAN 5 mg - ELIQUIS 5 mg, comprimé pelliculé
1714;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 110 mg - PRADAXA 110 mg, gélule
1714;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 110 mg - PRADAXA 110 mg, gélule
1714;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 110 mg - PRADAXA 110 mg, gélule
1715;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 150 mg - PRADAXA 150 mg, gélule
1715;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 150 mg - PRADAXA 150 mg, gélule
1715;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 150 mg - PRADAXA 150 mg, gélule
1716;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 75 mg - PRADAXA 75 mg, gélule
1716;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 75 mg - PRADAXA 75 mg, gélule
1716;DABIGATRAN ETEXILATE (MESILATE DE) équivalant à  DABIGATRAN ETEXILATE 75 mg - PRADAXA 75 mg, gélule
1717;ESKETAMINE (CHLORHYDRATE DE) équivalant à ESKETAMINE 5 mg/mL - ESKETAMINE PFIZER 5 mg/mL, solution injectable
1717;ESKETAMINE (CHLORHYDRATE DE) équivalant à ESKETAMINE 5 mg/mL - ESKETAMINE PFIZER 5 mg/mL, solution injectable
1718;ESKETAMINE (CHLORHYDRATE DE) équivalant à ESKETAMINE 25 mg/mL - ESKETAMINE PFIZER 25 mg/mL, solution injectable
1718;ESKETAMINE (CHLORHYDRATE DE) équivalant à ESKETAMINE 25 mg/mL - ESKETAMINE PFIZER 25 mg/mL, solution injectable
1719;FOSCARNET SODIQUE HEXAHYDRATE 6 g/250mL (24 mg/mL) - FOSCAVIR 6 g/250 mL, solution pour perfusion
1719;FOSCARNET SODIQUE HEXAHYDRATE 6 g/250mL (24 mg/mL) - FOSCAVIR 6 g/250 mL, solution pour perfusion
1720;ESTRADIOL HEMIHYDRATE 1 mg + DROSPIRENONE 2 mg - ANGELIQ 1mg/2 mg, comprimé pelliculé
1720;ESTRADIOL HEMIHYDRATE 1 mg + DROSPIRENONE 2 mg - ANGELIQ 1mg/2 mg, comprimé pelliculé
1721;TOLVAPTAN 15 mg + 45 mg - JINARC 15 mg, comprimé + JINARC 45 mg, comprimé
1721;TOLVAPTAN 15 mg + 45 mg - JINARC 15 mg, comprimé + JINARC 45 mg, comprimé
1722;TOLVAPTAN 30 mg + 60 mg - JINARC 30 mg, comprimé + JINARC 60 mg, comprimé
1722;TOLVAPTAN 30 mg + 60 mg - JINARC 30 mg, comprimé + JINARC 60 mg, comprimé
1723;TOLVAPTAN 30 mg + 90 mg - JINARC 30 mg, comprimé + JINARC 90 mg, comprimé
1723;TOLVAPTAN 30 mg + 90 mg - JINARC 30 mg, comprimé + JINARC 90 mg, comprimé
1724;CABAZITAXEL 60 mg - JEVTANA 60 mg, solution à diluer et solvant pour solution pour perfusion
1724;CABAZITAXEL 60 mg - JEVTANA 60 mg, solution à diluer et solvant pour solution pour perfusion
1725;CALCIFEDIOL (MONOHYDRATE)  équivalant à CALCIFEDIOL 15 mg/100 mL - EDROGYL 15 mg/100 mL, solution buvable en gouttes
1725;CALCIFEDIOL (MONOHYDRATE)  équivalant à CALCIFEDIOL 15 mg/100 mL - EDROGYL 15 mg/100 mL, solution buvable en gouttes
1726;CLOBÉTASOL (PROPIONATE DE) 500 microgrammes/g - CLOBEX 500 microgrammes/g, shampooing
1726;CLOBÉTASOL (PROPIONATE DE) 500 microgrammes/g - CLOBEX 500 microgrammes/g, shampooing
1726;CLOBÉTASOL (PROPIONATE DE) 500 microgrammes/g - CLOBEX 500 microgrammes/g, shampooing
1727;FENTANYL (CITRATE DE) équivalant à FENTANYL 100 microgrammes- ABSTRAL 100 microgrammes, comprimé sublingual
1727;FENTANYL (CITRATE DE) équivalant à FENTANYL 100 microgrammes- ABSTRAL 100 microgrammes, comprimé sublingual
1727;FENTANYL (CITRATE DE) équivalant à FENTANYL 100 microgrammes- ABSTRAL 100 microgrammes, comprimé sublingual
1728;FENTANYL (CITRATE DE) équivalant à FENTANYL 200 microgrammes - ABSTRAL 200 microgrammes, comprimé sublingual
1728;FENTANYL (CITRATE DE) équivalant à FENTANYL 200 microgrammes - ABSTRAL 200 microgrammes, comprimé sublingual
1728;FENTANYL (CITRATE DE) équivalant à FENTANYL 200 microgrammes - ABSTRAL 200 microgrammes, comprimé sublingual
